,Topic_Num,Topic_Perc_Contrib,Keywords,Text_x,liststring,url,date,content,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers,proc_text,Text_y
0,0.0,0.891700029373169,"smoj, meses, rt, estudiante, hospitalbanorte, gt, solonelybat, profeco, elementos, paso","['qennin53', ':', 'RT', 'PeriodistaLili', ':', 'julioastillero', 'SanjuanaMtz', 'as', 'debera', 'aclarar', 'caso']","qennin53,:,RT,PeriodistaLili,:,julioastillero,SanjuanaMtz,as,debera,aclarar,caso",https://twitter.com/AyotzinapaFeed/status/633831753698947072,2015-08-19 02:44:00+00:00,RT qennin53: RT PeriodistaLili: julioastillero SanjuanaMtz así debería aclarar lo de #Ayotzinapa #ElChapo el caso … https://t.co/j2pRKFCsrk,RT qennin53: RT PeriodistaLili: julioastillero SanjuanaMtz así debería aclarar lo de #Ayotzinapa #ElChapo el caso … twitter.com/epn/status/633…,6.34e+17,"{'username': 'AyotzinapaFeed', 'displayname': 'AyotzinapaFeed', 'id': 2871590751, 'description': 'Lucharemos contra toda la injusticia!', 'rawDescription': 'Lucharemos contra toda la injusticia!', 'descriptionUrls': [], 'verified': False, 'created': '2014-11-11T01:43:13+00:00', 'followersCount': 6182, 'friendsCount': 4, 'statusesCount': 1005137, 'favouritesCount': 3, 'listedCount': 220, 'mediaCount': 644493, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063542946404999168/mEiw2YGa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2871590751/1542403375', 'url': 'https://twitter.com/AyotzinapaFeed'}",['https://twitter.com/epn/status/633816868495601664'],['https://t.co/j2pRKFCsrk'],0,0,0,0,6.34e+17,es,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://ifttt.com,IFTTT,,,"{'url': 'https://twitter.com/EPN/status/633816868495601664', 'date': '2015-08-19T01:44:51+00:00', 'content': 'Aclarando el #calcetagate http://t.co/IuhaS7KAG3', 'renderedContent': 'Aclarando el #calcetagate http://t.co/IuhaS7KAG3', 'id': 633816868495601664, 'user': {'username': 'EPN', 'displayname': 'Enrique Peña Nieto', 'id': 2897441, 'description': 'Presidente de México 2012-2018. facebook.com/EnriquePN Instagram.com/epn', 'rawDescription': 'Presidente de México 2012-2018. https://t.co/zYLzwNVTrO https://t.co/P5BlmQmr9G', 'descriptionUrls': [{'text': 'facebook.com/EnriquePN', 'url': 'https://www.facebook.com/EnriquePN', 'tcourl': 'https://t.co/zYLzwNVTrO', 'indices': [32, 55]}, {'text': 'Instagram.com/epn', 'url': 'http://Instagram.com/epn', 'tcourl': 'https://t.co/P5BlmQmr9G', 'indices': [56, 79]}], 'verified': True, 'created': '2007-03-29T21:37:03+00:00', 'followersCount': 7349682, 'friendsCount': 308, 'statusesCount': 5543, 'favouritesCount': 172, 'listedCount': 10644, 'mediaCount': 559, 'location': 'México', 'protected': False, 'linkUrl': 'http://www.epn.mx', 'linkTcourl': 'https://t.co/8I1LKpovPW', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/991180595710513152/V5O-Z320_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2897441/1536296163', 'url': 'https://twitter.com/EPN'}, 'outlinks': [], 'tcooutlinks': [], 'replyCount': 4237, 'retweetCount': 7198, 'likeCount': 9973, 'quoteCount': 214, 'conversationId': 633816868495601664, 'lang': 'es', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'media': [{'previewUrl': 'https://pbs.twimg.com/media/CMvFFUPUYAATFv0?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/CMvFFUPUYAATFv0?format=jpg&name=large', 'type': 'photo'}], 'retweetedTweet': None, 'quotedTweet': None, 'mentionedUsers': None}",,qennin53: RT PeriodistaLili: julioastillero SanjuanaMtz as debera aclarar lo de el caso,"['qennin53', ':', 'RT', 'PeriodistaLili', ':', 'julioastillero', 'SanjuanaMtz', 'as', 'debera', 'aclarar', 'caso']"
1,1.0,0.8604999780654907,"ngel, nos, torress, rt, lasillarota, hay, olvida, crisis, yamecanse_ac, ayotzinapa","['Compa_Gloria', ':', 'RT', 'YaMeCanse_AC', ':', ':', 'Ejecutan', 'profesora', 'sobrina', 'alcalde', 'd']","Compa_Gloria,:,RT,YaMeCanse_AC,:,:,Ejecutan,profesora,sobrina,alcalde,d",https://twitter.com/AyotzinapaFeed/status/634081069193646080,2015-08-19 19:14:42+00:00,RT Compa_Gloria: RT YaMeCanse_AC: #Iguala #Ayotzinapa #AmigosVer: Ejecutan a profesora sobrina del alcalde d #Igua… http://t.co/cmS6dG6Zse,RT Compa_Gloria: RT YaMeCanse_AC: #Iguala #Ayotzinapa #AmigosVer: Ejecutan a profesora sobrina del alcalde d #Igua… pic.twitter.com/cmS6dG6Zse,6.34e+17,"{'username': 'AyotzinapaFeed', 'displayname': 'AyotzinapaFeed', 'id': 2871590751, 'description': 'Lucharemos contra toda la injusticia!', 'rawDescription': 'Lucharemos contra toda la injusticia!', 'descriptionUrls': [], 'verified': False, 'created': '2014-11-11T01:43:13+00:00', 'followersCount': 6182, 'friendsCount': 4, 'statusesCount': 1005137, 'favouritesCount': 3, 'listedCount': 220, 'mediaCount': 644493, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063542946404999168/mEiw2YGa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2871590751/1542403375', 'url': 'https://twitter.com/AyotzinapaFeed'}",['https://twitter.com/YaMeCanse_AC/status/634077381561614338/photo/1'],['http://t.co/cmS6dG6Zse'],0,0,0,0,6.34e+17,es,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://ifttt.com,IFTTT,,,,,Compa_Gloria: RT YaMeCanse_AC: : Ejecutan a profesora sobrina del alcalde d,"['Compa_Gloria', ':', 'RT', 'YaMeCanse_AC', ':', ':', 'Ejecutan', 'profesora', 'sobrina', 'alcalde', 'd']"
2,2.0,0.7875999808311462,"con, cruz, revela, rt, responder, escondi, cidh, entonces, gobierno, cen","['joeljimenezb', ':', 'RT', 'AmadoBC', ':', 'El', 'CIDH', 'revela', 'gobmx', 'escondi', 'prendas', 'destruy']","joeljimenezb,:,RT,AmadoBC,:,El,CIDH,revela,gobmx,escondi,prendas,destruy",https://twitter.com/AyotzinapaFeed/status/633819089962668032,2015-08-19 01:53:41+00:00,RT joeljimenezb: RT AmadoBC: El CIDH revela que el gobmx escondió las prendas de #Los43 #Ayotzinapa y destruyó los… http://t.co/rDVqNdsWeH,RT joeljimenezb: RT AmadoBC: El CIDH revela que el gobmx escondió las prendas de #Los43 #Ayotzinapa y destruyó los… http://t.co/rDVqNdsWeH,6.34e+17,"{'username': 'AyotzinapaFeed', 'displayname': 'AyotzinapaFeed', 'id': 2871590751, 'description': 'Lucharemos contra toda la injusticia!', 'rawDescription': 'Lucharemos contra toda la injusticia!', 'descriptionUrls': [], 'verified': False, 'created': '2014-11-11T01:43:13+00:00', 'followersCount': 6182, 'friendsCount': 4, 'statusesCount': 1005137, 'favouritesCount': 3, 'listedCount': 220, 'mediaCount': 644493, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063542946404999168/mEiw2YGa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2871590751/1542403375', 'url': 'https://twitter.com/AyotzinapaFeed'}",[],[],0,0,0,0,6.34e+17,es,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://ifttt.com,IFTTT,"[{'previewUrl': 'https://pbs.twimg.com/media/CMu-OfUUkAEYrAi?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/CMu-OfUUkAEYrAi?format=png&name=large', 'type': 'photo'}]",,,,joeljimenezb: RT AmadoBC: El CIDH revela que el gobmx escondi las prendas de y destruy los,"['joeljimenezb', ':', 'RT', 'AmadoBC', ':', 'El', 'CIDH', 'revela', 'gobmx', 'escondi', 'prendas', 'destruy']"
3,3.0,0.9025999903678894,"ms, for, search, rt, una, cnnmex, students, yamecanse_ac, la, hoy","['La', 'noche', 'ms', 'oscura', '/', 'Una', 'visin', 'TV', 'espaola', 'violencia', '/']","La,noche,ms,oscura,/,Una,visin,TV,espaola,violencia,/",https://twitter.com/cardonamex/status/634132487799635969,2015-08-19 22:39:01+00:00,La noche más oscura / Una visión de TV española sobre  #Ayotzinapa y la violencia en #México / @aliciagmontano http://t.co/dDVzCCofi9,La noche más oscura / Una visión de TV española sobre  #Ayotzinapa y la violencia en #México / @aliciagmontano diario19.com/archivos/video…,6.34e+17,"{'username': 'cardonamex', 'displayname': 'Luis Cardona', 'id': 184610177, 'description': 'Periodista desplazado, premio Hellman-Hammett 2013, HRW, por su trabajo en pro de la libertad de expresión.', 'rawDescription': 'Periodista desplazado, premio Hellman-Hammett 2013, HRW, por su trabajo en pro de la libertad de expresión.', 'descriptionUrls': [], 'verified': False, 'created': '2010-08-30T01:02:10+00:00', 'followersCount': 28555, 'friendsCount': 3332, 'statusesCount': 159214, 'favouritesCount': 7314, 'listedCount': 110, 'mediaCount': 1024, 'location': 'MEXICO', 'protected': False, 'linkUrl': 'http://diario19.com', 'linkTcourl': 'https://t.co/OIEOAuyRGj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/463652959520174081/dLPcIgsZ_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/184610177/1618809792', 'url': 'https://twitter.com/cardonamex'}",['http://diario19.com/archivos/video/la-noche-mas-oscura-una-vision-de-tv-espanola-sobre-ayotzinapa-y-la-violencia-en-mexico-aliciagmontano'],['http://t.co/dDVzCCofi9'],0,0,0,0,6.34e+17,es,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,La noche ms oscura / Una visin de TV espaola sobre y la violencia en /,"['La', 'noche', 'ms', 'oscura', '/', 'Una', 'visin', 'TV', 'espaola', 'violencia', '/']"
24,4.0,0.917900025844574,"gobierno, mexicano, convocatoria, denuncia, evidencia, ayotzinapa, cidh, destruy, rt, nestora","['asambleamajaras', ':', 'RT', 'kaosenlarednet', ':', 'La', 'nica', 'verdad', 'histrica', 'gobierno', 'mexicano', 'mentido', 'princip']","asambleamajaras,:,RT,kaosenlarednet,:,La,nica,verdad,histrica,gobierno,mexicano,mentido,princip",https://twitter.com/AyotzinapaFeed/status/633949436230680576,2015-08-19 10:31:38+00:00,RT asambleamajaras: RT kaosenlarednet: La única verdad histórica  sobre #Ayotzinapa es que el gobierno mexicano ha mentido desde el princip…,RT asambleamajaras: RT kaosenlarednet: La única verdad histórica  sobre #Ayotzinapa es que el gobierno mexicano ha mentido desde el princip…,6.34e+17,"{'username': 'AyotzinapaFeed', 'displayname': 'AyotzinapaFeed', 'id': 2871590751, 'description': 'Lucharemos contra toda la injusticia!', 'rawDescription': 'Lucharemos contra toda la injusticia!', 'descriptionUrls': [], 'verified': False, 'created': '2014-11-11T01:43:13+00:00', 'followersCount': 6182, 'friendsCount': 4, 'statusesCount': 1005137, 'favouritesCount': 3, 'listedCount': 220, 'mediaCount': 644493, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063542946404999168/mEiw2YGa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2871590751/1542403375', 'url': 'https://twitter.com/AyotzinapaFeed'}",[],[],0,0,0,0,6.34e+17,es,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://ifttt.com,IFTTT,,,,,asambleamajaras: RT kaosenlarednet: La nica verdad histrica sobre es que el gobierno mexicano ha mentido desde el princip,"['asambleamajaras', ':', 'RT', 'kaosenlarednet', ':', 'La', 'nica', 'verdad', 'histrica', 'gobierno', 'mexicano', 'mentido', 'princip']"
25,5.0,0.9010000228881836,"epn, est, fue, gran, conferencia, nimmojan, as, jacenriquez, asesinos, rabia","['IsHernande', ':', 'RT', 'JovenesMovMich', ':', 'EPN', 'aclarado', ',', ',', ',', ',', 'Casas', 'Blancas', '.', 'Pero', 'bueno', ',', 'aclar']","IsHernande,:,RT,JovenesMovMich,:,EPN,aclarado,,,,,,,,,Casas,Blancas,.,Pero,bueno,,,aclar",https://twitter.com/AyotzinapaFeed/status/633857965582360576,2015-08-19 04:28:10+00:00,"RT IsHernande: RT JovenesMovMich: EPN no ha aclarado #Ayotzinapa, #Tlatlaya, #Apatzingán, #Ostula, sus Casas Blancas. Pero bueno, ya aclaró…","RT IsHernande: RT JovenesMovMich: EPN no ha aclarado #Ayotzinapa, #Tlatlaya, #Apatzingán, #Ostula, sus Casas Blancas. Pero bueno, ya aclaró…",6.34e+17,"{'username': 'AyotzinapaFeed', 'displayname': 'AyotzinapaFeed', 'id': 2871590751, 'description': 'Lucharemos contra toda la injusticia!', 'rawDescription': 'Lucharemos contra toda la injusticia!', 'descriptionUrls': [], 'verified': False, 'created': '2014-11-11T01:43:13+00:00', 'followersCount': 6182, 'friendsCount': 4, 'statusesCount': 1005137, 'favouritesCount': 3, 'listedCount': 220, 'mediaCount': 644493, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063542946404999168/mEiw2YGa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2871590751/1542403375', 'url': 'https://twitter.com/AyotzinapaFeed'}",[],[],0,0,0,0,6.34e+17,es,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://ifttt.com,IFTTT,,,,,"IsHernande: RT JovenesMovMich: EPN no ha aclarado , , , , sus Casas Blancas. Pero bueno, ya aclar","['IsHernande', ':', 'RT', 'JovenesMovMich', ':', 'EPN', 'aclarado', ',', ',', ',', ',', 'Casas', 'Blancas', '.', 'Pero', 'bueno', ',', 'aclar']"
26,6.0,0.8051999807357788,"olvidar, rt, masde, state, realidad, adnpolitico, abierta, siguen, ayotzinapa, aqu","['puedo', 'escribir', 'Ayotzinapa', 'quemado', '?']","puedo,escribir,Ayotzinapa,quemado,?",https://twitter.com/ique_chichotas/status/634037285827141632,2015-08-19 16:20:43+00:00,@Ana_Bunker ¿puedo escribir Ayotzinapa sobre uno que este quemado?,@Ana_Bunker ¿puedo escribir Ayotzinapa sobre uno que este quemado?,6.34e+17,"{'username': 'ique_chichotas', 'displayname': '✨🌟 Mariana ✨🌟', 'id': 1486950896, 'description': '+18 Snapchat: marianatw_1 Instagram: kmari_ana No escort.', 'rawDescription': '+18 Snapchat: marianatw_1 Instagram: kmari_ana No escort.', 'descriptionUrls': [], 'verified': False, 'created': '2013-06-06T05:49:57+00:00', 'followersCount': 129838, 'friendsCount': 379, 'statusesCount': 27166, 'favouritesCount': 57585, 'listedCount': 296, 'mediaCount': 3243, 'location': 'pueblo paleta', 'protected': False, 'linkUrl': 'https://onlyfans.com/karla_marianaa', 'linkTcourl': 'https://t.co/rsBNUEb4Yc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1304564551841648652/TsIMfvwA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1486950896/1591461360', 'url': 'https://twitter.com/ique_chichotas'}",[],[],0,1,3,0,6.34e+17,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,puedo escribir Ayotzinapa sobre uno que este quemado?,"['puedo', 'escribir', 'Ayotzinapa', 'quemado', '?']"
27,7.0,0.8781999945640564,"matan, oaxaca, ayotzinapa, gobernador, haurrubi, aristegui, le, exigencia, delito, donde","['Aclarando', ',', 'publica', ';', 'piden', 'aclare', 'Ayotzinapa', ',', 'casa', 'blanca']","Aclarando,,,publica,;,piden,aclare,Ayotzinapa,,,casa,blanca",https://twitter.com/JoeSantanaB/status/634021902575534080,2015-08-19 15:19:35+00:00,"“Aclarando el #calcetagate”, publica @EPN; le piden que aclare Ayotzinapa, casa blanca… http://t.co/c3QHLSG8uD http://t.co/fwyTXqR4L8","“Aclarando el #calcetagate”, publica @EPN; le piden que aclare Ayotzinapa, casa blanca… owl.li/R5StN http://t.co/fwyTXqR4L8",6.34e+17,"{'username': 'JoeSantanaB', 'displayname': 'Joe Santana', 'id': 158214738, 'description': 'Explorar cada rincón de México y sus bellezas naturales.   \n📸 GoPro 6 \n📷 Canon', 'rawDescription': 'Explorar cada rincón de México y sus bellezas naturales.   \n📸 GoPro 6 \n📷 Canon', 'descriptionUrls': [], 'verified': False, 'created': '2010-06-22T02:40:20+00:00', 'followersCount': 2966, 'friendsCount': 797, 'statusesCount': 47570, 'favouritesCount': 8373, 'listedCount': 37, 'mediaCount': 11357, 'location': 'Ciudad de Mexico', 'protected': False, 'linkUrl': 'https://www.instagram.com/joesantanab', 'linkTcourl': 'https://t.co/h6Xmf8HbdH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1100199290935365633/aasR20EO_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/158214738/1493259788', 'url': 'https://twitter.com/JoeSantanaB'}",['http://owl.li/R5StN'],['http://t.co/c3QHLSG8uD'],0,1,0,0,6.34e+17,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"[{'previewUrl': 'https://pbs.twimg.com/media/CMxuTntW8AArF0L?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/CMxuTntW8AArF0L?format=jpg&name=large', 'type': 'photo'}]",,,,"Aclarando el , publica ; le piden que aclare Ayotzinapa, casa blanca","['Aclarando', ',', 'publica', ';', 'piden', 'aclare', 'Ayotzinapa', ',', 'casa', 'blanca']"
28,8.0,0.9189000129699707,"in, video, ayotzinapa, jvenes, via, ropa, notigodinez, missing, alexabreo, estado","['aympsi', ':', 'RT', 'NOTIGODINEZ', ':', 'S', 'FUE', 'EL', 'ESTADO', ':', 'PGR', 'ocult', 'ropa', 'normalistas', 'destruy', 'video']","aympsi,:,RT,NOTIGODINEZ,:,S,FUE,EL,ESTADO,:,PGR,ocult,ropa,normalistas,destruy,video",https://twitter.com/AyotzinapaFeed/status/633340451655970816,2015-08-17 18:11:45+00:00,RT aympsi: RT NOTIGODINEZ: SÍ FUE EL ESTADO: PGR ocultó ropa de los 43 normalistas de #Ayotzinapa y destruyó video… http://t.co/QezCuQML6W,RT aympsi: RT NOTIGODINEZ: SÍ FUE EL ESTADO: PGR ocultó ropa de los 43 normalistas de #Ayotzinapa y destruyó video… http://t.co/QezCuQML6W,6.33e+17,"{'username': 'AyotzinapaFeed', 'displayname': 'AyotzinapaFeed', 'id': 2871590751, 'description': 'Lucharemos contra toda la injusticia!', 'rawDescription': 'Lucharemos contra toda la injusticia!', 'descriptionUrls': [], 'verified': False, 'created': '2014-11-11T01:43:13+00:00', 'followersCount': 6182, 'friendsCount': 4, 'statusesCount': 1005137, 'favouritesCount': 3, 'listedCount': 220, 'mediaCount': 644493, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063542946404999168/mEiw2YGa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2871590751/1542403375', 'url': 'https://twitter.com/AyotzinapaFeed'}",[],[],0,1,0,0,6.33e+17,es,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://ifttt.com,IFTTT,"[{'previewUrl': 'https://pbs.twimg.com/media/CMoMAtxUEAAGk48?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/CMoMAtxUEAAGk48?format=jpg&name=large', 'type': 'photo'}]",,,,aympsi: RT NOTIGODINEZ: S FUE EL ESTADO: PGR ocult ropa de los normalistas de y destruy video,"['aympsi', ':', 'RT', 'NOTIGODINEZ', ':', 'S', 'FUE', 'EL', 'ESTADO', ':', 'PGR', 'ocult', 'ropa', 'normalistas', 'destruy', 'video']"
29,9.0,0.8783000111579895,"mxico, ayotzinapa, caso, guerrero, presente, tras, desaparicin, cidh, iguala, pruebas","['Mxico', ':', 'CIDH', 'denuncia', 'desaparicin', 'evidencias', 'caso', 'Ayotzinapa', '.']","Mxico,:,CIDH,denuncia,desaparicin,evidencias,caso,Ayotzinapa,.",https://twitter.com/Fernando_cs79/status/633385326883401728,2015-08-17 21:10:04+00:00,México: CIDH denuncia desaparición de evidencias en caso Ayotzinapa. http://t.co/BuScc3fu2W,México: CIDH denuncia desaparición de evidencias en caso Ayotzinapa. mailtrack.tlsur.net/track/click/30…,6.33e+17,"{'username': 'Fernando_cs79', 'displayname': 'Fernando Camacho', 'id': 249395885, 'description': 'Reportero del periódico La Jornada. Amante de la bici, cinéfilo. Soy de Pumas aunque ganen ☝🏼', 'rawDescription': 'Reportero del periódico La Jornada. Amante de la bici, cinéfilo. Soy de Pumas aunque ganen ☝🏼', 'descriptionUrls': [], 'verified': False, 'created': '2011-02-08T23:41:25+00:00', 'followersCount': 546, 'friendsCount': 773, 'statusesCount': 1147, 'favouritesCount': 346, 'listedCount': 7, 'mediaCount': 65, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1228052349022855169/aZGg4ppU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/249395885/1581625473', 'url': 'https://twitter.com/Fernando_cs79'}",['http://mailtrack.tlsur.net/track/click/30622799/multimedia.telesurtv.net?p=eyJzIjoiNFlzOHBqVUl2ZVJPendPQXJhRVE0Z2FjLXVjIiwidiI6MSwicCI6IntcInVcIjozMDYyMjc5OSxcInZcIjoxLFwidXJsXCI6XCJodHRwOlxcXC9cXFwvbXVsdGltZWRpYS50ZWxlc3VydHYubmV0XFxcL3ZcXFwvbWV4aWNvLWNpZGgtZGVudW5jaWEtZGVzYXBhcmljaW9uLWRlLWV2aWRlbmNpYXMtZW4tY2Fzby1heW90emluYXBhXFxcL1wiLFwiaWRcIjpcIjMwOTdhMjg2ZWQ2YzRlM2M5OGMzZDlmYjY1OTdhYzVjXCIsXCJ1cmxfaWRzXCI6W1wiZWQ3NGY0ZWY1Nzg1MTE1MDQ0NGI2ZWE1YTdiNjYwMjliMTY2YjgyMFwiXX0ifQ'],['http://t.co/BuScc3fu2W'],0,0,0,0,6.33e+17,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,Mxico: CIDH denuncia desaparicin de evidencias en caso Ayotzinapa.,"['Mxico', ':', 'CIDH', 'denuncia', 'desaparicin', 'evidencias', 'caso', 'Ayotzinapa', '.']"
