,Topic_Num,Topic_Perc_Contrib,Keywords,Text_x,liststring,url,date,content,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers,proc_text,Text_y
313,26.0,0.8783000111579895,"llevar, apoyo, me, ayotzinapa, historia, masacre, yamecanse_farc, miedo, feb, vida","['YaMeCanse_FARC', ':', ':', 'Contratos', 'Semana', ',', 'Len', 'Valencia', ',', 'Medios', ',', 'dr', 'Antanas']","YaMeCanse_FARC,:,:,Contratos,Semana,,,Len,Valencia,,,Medios,,,dr,Antanas",https://twitter.com/AyotzinapaFeed/status/564920568928276480,2015-02-09 22:55:34+00:00,"RT YaMeCanse_FARC: #Ayotzinapa #AlvaroUribeVel: Contratos a Semana,León Valencia,Medios, y hasta con el dr Antanas… http://t.co/xIOBcHPFHZ","RT YaMeCanse_FARC: #Ayotzinapa #AlvaroUribeVel: Contratos a Semana,León Valencia,Medios, y hasta con el dr Antanas… http://t.co/xIOBcHPFHZ",5.64921e+17,"{'username': 'AyotzinapaFeed', 'displayname': 'AyotzinapaFeed', 'id': 2871590751, 'description': 'Lucharemos contra toda la injusticia!', 'rawDescription': 'Lucharemos contra toda la injusticia!', 'descriptionUrls': [], 'verified': False, 'created': '2014-11-11T01:43:13+00:00', 'followersCount': 6182, 'friendsCount': 4, 'statusesCount': 1005137, 'favouritesCount': 3, 'listedCount': 220, 'mediaCount': 644493, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063542946404999168/mEiw2YGa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2871590751/1542403375', 'url': 'https://twitter.com/AyotzinapaFeed'}",[],[],0,0,0,0,5.64921e+17,es,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://ifttt.com,IFTTT,"[{'previewUrl': 'https://pbs.twimg.com/media/B9b7jvqIYAITOlk?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/B9b7jvqIYAITOlk?format=jpg&name=large', 'type': 'photo'}]",,,,"YaMeCanse_FARC: : Contratos a Semana,Len Valencia,Medios, y hasta con el dr Antanas","['YaMeCanse_FARC', ':', ':', 'Contratos', 'Semana', ',', 'Len', 'Valencia', ',', 'Medios', ',', 'dr', 'Antanas']"
314,27.0,0.891700029373169,"no, gobierno, si, ayotzinapa, caso, que, impunidad, mexicanos, con, creen","['No', 'Ayotzinapa', ',', 'mexicanos', 'creen', 'gobierno', 'impunidad', ':', 'New', 'Yorker']","No,Ayotzinapa,,,mexicanos,creen,gobierno,impunidad,:,New,Yorker",https://twitter.com/ACAgustina/status/564904415908601856,2015-02-09 21:51:22+00:00,"No es Ayotzinapa, mexicanos no le creen al gobierno por su impunidad: New Yorker http://t.co/buQ6kPKNkV","No es Ayotzinapa, mexicanos no le creen al gobierno por su impunidad: New Yorker fb.me/3M4Zp8ko6",5.64904e+17,"{'username': 'ACAgustina', 'displayname': 'Agustina Ramírez AC', 'id': 529593617, 'description': 'Somos una organización civil formada desde 1994. Respeto a la diversidad cultural y fomenta el debate sobre políticas públicas. Cel. 6677309137', 'rawDescription': 'Somos una organización civil formada desde 1994. Respeto a la diversidad cultural y fomenta el debate sobre políticas públicas. Cel. 6677309137', 'descriptionUrls': [], 'verified': False, 'created': '2012-03-19T18:17:11+00:00', 'followersCount': 731, 'friendsCount': 3833, 'statusesCount': 9662, 'favouritesCount': 351, 'listedCount': 5, 'mediaCount': 251, 'location': 'Culiacán, Sinaloa', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1381714584910790657/Ac8Cj1IU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/529593617/1618261404', 'url': 'https://twitter.com/ACAgustina'}",['http://fb.me/3M4Zp8ko6'],['http://t.co/buQ6kPKNkV'],0,0,0,0,5.64904e+17,es,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",http://www.facebook.com/twitter,Facebook,,,,,"No es Ayotzinapa, mexicanos no le creen al gobierno por su impunidad: New Yorker","['No', 'Ayotzinapa', ',', 'mexicanos', 'creen', 'gobierno', 'impunidad', ':', 'New', 'Yorker']"
324,28.0,0.8052999973297119,"ayotzinapa, ms, dicen, pulso, cerrar, caso, nos, estado, va, crimen","['Ayotzinapa', ':', 'crimen', 'Estado', 'largamente', 'anunciado', 'va']","Ayotzinapa,:,crimen,Estado,largamente,anunciado,va",https://twitter.com/2sstela/status/562998003834060802,2015-02-04 15:35:58+00:00,Ayotzinapa: crimen de Estado largamente anunciado http://t.co/2Jr1Dkilbv vía @contralinea,Ayotzinapa: crimen de Estado largamente anunciado contralinea.info/archivo-revist… vía @contralinea,5.62998e+17,"{'username': '2sstela', 'displayname': 'Stela', 'id': 333000845, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': '2011-07-10T20:13:42+00:00', 'followersCount': 2656, 'friendsCount': 2638, 'statusesCount': 72484, 'favouritesCount': 26485, 'listedCount': 13, 'mediaCount': 1407, 'location': 'Mexico.D-F', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1045119825587011584/dZKNULTs_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/333000845/1538010963', 'url': 'https://twitter.com/2sstela'}",['http://contralinea.info/archivo-revista/index.php/2014/10/12/ayotzinapa-crimen-de-estado-largamente-anunciado/'],['http://t.co/2Jr1Dkilbv'],0,2,0,0,5.62998e+17,es,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",http://mobile.twitter.com,Mobile Web,,,,"[{'username': 'contralinea', 'displayname': 'Contralínea', 'id': 28608099, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/contralinea'}]",Ayotzinapa: crimen de Estado largamente anunciado va,"['Ayotzinapa', ':', 'crimen', 'Estado', 'largamente', 'anunciado', 'va']"
325,29.0,0.8608999848365784,"normalistas, murillo, karam, internacional, rt, ayotzinapa, van, caso, es, movimiento","['_Rafa', ':', 'RT', 'rompevientotv', ':', 'Corte', 'Penal', 'Internacional', 'edbuscaglia', 'prox']","_Rafa,:,RT,rompevientotv,:,Corte,Penal,Internacional,edbuscaglia,prox",https://twitter.com/AyotzinapaFeed/status/564179288954769409,2015-02-07 21:49:59+00:00,RT 1979_Rafa: RT rompevientotv: #Imperdible #Ayotzinapa y Corte Penal Internacional edbuscaglia #Perspectivas prox… http://t.co/fF9su2uKAX,RT 1979_Rafa: RT rompevientotv: #Imperdible #Ayotzinapa y Corte Penal Internacional edbuscaglia #Perspectivas prox… youtu.be/hTXbLylr234,5.64179e+17,"{'username': 'AyotzinapaFeed', 'displayname': 'AyotzinapaFeed', 'id': 2871590751, 'description': 'Lucharemos contra toda la injusticia!', 'rawDescription': 'Lucharemos contra toda la injusticia!', 'descriptionUrls': [], 'verified': False, 'created': '2014-11-11T01:43:13+00:00', 'followersCount': 6182, 'friendsCount': 4, 'statusesCount': 1005137, 'favouritesCount': 3, 'listedCount': 220, 'mediaCount': 644493, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063542946404999168/mEiw2YGa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2871590751/1542403375', 'url': 'https://twitter.com/AyotzinapaFeed'}",['http://youtu.be/hTXbLylr234'],['http://t.co/fF9su2uKAX'],0,0,0,0,5.64179e+17,es,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://ifttt.com,IFTTT,,,,,_Rafa: RT rompevientotv: y Corte Penal Internacional edbuscaglia prox,"['_Rafa', ':', 'RT', 'rompevientotv', ':', 'Corte', 'Penal', 'Internacional', 'edbuscaglia', 'prox']"
326,30.0,0.6754000186920166,"padres, ayotzinapa, bsqueda, frente, hace, cnte, madres, donde, cuando, miente","[':', 'Padres', 'Ayotzinapa', 'marchan', 'Autopista', 'Sol']",":,Padres,Ayotzinapa,marchan,Autopista,Sol",https://twitter.com/negociospuebla/status/563404286168924161,2015-02-05 18:30:24+00:00,#Puebla: Padres de Ayotzinapa marchan en la Autopista del Sol http://t.co/mJE8zp8PCw,#Puebla: Padres de Ayotzinapa marchan en la Autopista del Sol goo.gl/fb/qmF7T1,5.63404e+17,"{'username': 'negociospuebla', 'displayname': 'NegociosPuebla', 'id': 171154537, 'description': 'Somos la conexión de negocios poblanos, aquí socializan, anuncian sus bienes,servicios,productos y encuentran las oportunidades para tener un excelente negocio.', 'rawDescription': 'Somos la conexión de negocios poblanos, aquí socializan, anuncian sus bienes,servicios,productos y encuentran las oportunidades para tener un excelente negocio.', 'descriptionUrls': [], 'verified': False, 'created': '2010-07-26T17:55:44+00:00', 'followersCount': 773, 'friendsCount': 83, 'statusesCount': 162795, 'favouritesCount': 215, 'listedCount': 17, 'mediaCount': 1762, 'location': 'Puebla, Mexico', 'protected': False, 'linkUrl': 'http://negociospuebla.com.mx', 'linkTcourl': 'http://t.co/DjWQuHgEr1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1127325744/Peque_os-negocios-rentables-por-internet-20-maneras-de-obtener-m_s-visitas-incrementar-las-ventas-y-ganar-m_s-dinero_normal.jpg', 'profileBannerUrl': None, 'url': 'https://twitter.com/negociospuebla'}",['http://goo.gl/fb/qmF7T1'],['http://t.co/mJE8zp8PCw'],0,0,0,0,5.63404e+17,es,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",https://www.google.com/,Google,,,,,: Padres de Ayotzinapa marchan en la Autopista del Sol,"[':', 'Padres', 'Ayotzinapa', 'marchan', 'Autopista', 'Sol']"
327,31.0,0.8608999848365784,"un, in, missing, omar, is, normalista, at, garca, pblicos, informacin","['Ayotzinapa', ',', 'despertar', 'millones', ':', 'Omar', 'Garca', ',', 'normalista']","Ayotzinapa,,,despertar,millones,:,Omar,Garca,,,normalista",https://twitter.com/TodosConAMLO18/status/563472562630311936,2015-02-05 23:01:42+00:00,"Ayotzinapa, el despertar de millones: Omar García, normalista http://t.co/lClnI2NJBe","Ayotzinapa, el despertar de millones: Omar García, normalista cencos.org/videos/ayotzin…",5.63473e+17,"{'username': 'TodosConAMLO18', 'displayname': 'todos con amlo 2018', 'id': 554815444, 'description': 'TodosConAMLO 2018 sera una fecha especial nadie debe ignorar q sera una lucha del pueblo para el pueblo AMLO DEBE SER PRESIDENTE PARA BIEN DE TODOS ¡', 'rawDescription': 'TodosConAMLO 2018 sera una fecha especial nadie debe ignorar q sera una lucha del pueblo para el pueblo AMLO DEBE SER PRESIDENTE PARA BIEN DE TODOS ¡', 'descriptionUrls': [], 'verified': False, 'created': '2012-04-16T02:51:29+00:00', 'followersCount': 7646, 'friendsCount': 6132, 'statusesCount': 147145, 'favouritesCount': 29851, 'listedCount': 42, 'mediaCount': 3124, 'location': 'Cuauhtémoc, Distrito Federal', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/757363958328102912/W9A0IDPg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/554815444/1469404635', 'url': 'https://twitter.com/TodosConAMLO18'}",['http://www.cencos.org/videos/ayotzinapa-el-despertar-de-millones-omar-garcia-normalista'],['http://t.co/lClnI2NJBe'],0,0,0,0,5.63473e+17,es,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,"Ayotzinapa, el despertar de millones: Omar Garca, normalista","['Ayotzinapa', ',', 'despertar', 'millones', ':', 'Omar', 'Garca', ',', 'normalista']"
329,32.0,0.756600022315979,"ayotzinapa, popular, sostiene, te, personas, justice, ao, responsables, anonopshispano, va","['Protestas', 'Convencin', 'Nacional', 'Ayotzinapa', 'sern', 'pacficas', ':', 'Felipe', 'Cruz']","Protestas,Convencin,Nacional,Ayotzinapa,sern,pacficas,:,Felipe,Cruz",https://twitter.com/sdpnoticias/status/563388180670738432,2015-02-05 17:26:24+00:00,Protestas y Convención Nacional en Ayotzinapa serán pacíficas: Felipe de la Cruz http://t.co/dSogEG2yYC,Protestas y Convención Nacional en Ayotzinapa serán pacíficas: Felipe de la Cruz fb.me/6scShz1E0,5.63388e+17,"{'username': 'sdpnoticias', 'displayname': 'SDP Noticias', 'id': 31907515, 'description': 'El periódico digital más leído en México', 'rawDescription': 'El periódico digital más leído en México', 'descriptionUrls': [], 'verified': True, 'created': '2009-04-16T15:43:32+00:00', 'followersCount': 374918, 'friendsCount': 3959, 'statusesCount': 211457, 'favouritesCount': 674, 'listedCount': 2925, 'mediaCount': 32453, 'location': 'Ciudad de México, México', 'protected': False, 'linkUrl': 'http://sdpnoticias.com/', 'linkTcourl': 'http://t.co/nkNQsbR58T', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1145729043062546432/tOcmWwP8_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/31907515/1562171976', 'url': 'https://twitter.com/sdpnoticias'}",['http://fb.me/6scShz1E0'],['http://t.co/dSogEG2yYC'],0,5,0,0,5.63388e+17,es,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",http://www.facebook.com/twitter,Facebook,,,,,Protestas y Convencin Nacional en Ayotzinapa sern pacficas: Felipe de la Cruz,"['Protestas', 'Convencin', 'Nacional', 'Ayotzinapa', 'sern', 'pacficas', ':', 'Felipe', 'Cruz']"
330,33.0,0.7487000226974487,"cidh, ayotzinapa, qu, vamos, diga, media, vctimas, hora, dir, llena","['Qu', 'dir', 'CIDH', 'diga', 'investigacin', 'Ayotzinapa', 'inconsistencias', '?']","Qu,dir,CIDH,diga,investigacin,Ayotzinapa,inconsistencias,?",https://twitter.com/KaISeR1939/status/564926611904942080,2015-02-09 23:19:34+00:00,¿Qué dirá la @PGR_mx cuando la CIDH diga que su investigación de Ayotzinapa tiene inconsistencias?,¿Qué dirá la @PGR_mx cuando la CIDH diga que su investigación de Ayotzinapa tiene inconsistencias?,5.64927e+17,"{'username': 'KaISeR1939', 'displayname': 'Lic. Egoeus ☠️💀', 'id': 68258108, 'description': '💀 Redactor en @Laiykanews.\n\n☠️ Periodista: Tecnología | Cultura | Cine | Videojuegos |\n☠️ twitch.tv/adenoidwayne19', 'rawDescription': '💀 Redactor en @Laiykanews.\n\n☠️ Periodista: Tecnología | Cultura | Cine | Videojuegos |\n☠️ https://t.co/LfWzClgecx', 'descriptionUrls': [{'text': 'twitch.tv/adenoidwayne19', 'url': 'http://twitch.tv/adenoidwayne19', 'tcourl': 'https://t.co/LfWzClgecx', 'indices': [90, 113]}], 'verified': False, 'created': '2009-08-23T22:52:50+00:00', 'followersCount': 538, 'friendsCount': 2589, 'statusesCount': 39096, 'favouritesCount': 31477, 'listedCount': 6, 'mediaCount': 1873, 'location': 'Nowhere, Kansas', 'protected': False, 'linkUrl': 'http://oldironcity.blogspot.mx', 'linkTcourl': 'https://t.co/Ho6nI6yak1', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1380996173918572545/07lZrMQw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/68258108/1608232677', 'url': 'https://twitter.com/KaISeR1939'}",[],[],0,0,0,0,5.64927e+17,es,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,"[{'username': 'PGR_mx', 'displayname': 'BTCNEWS📌', 'id': 77415378, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/PGR_mx'}]",Qu dir la cuando la CIDH diga que su investigacin de Ayotzinapa tiene inconsistencias?,"['Qu', 'dir', 'CIDH', 'diga', 'investigacin', 'Ayotzinapa', 'inconsistencias', '?']"
331,34.0,0.8783000111579895,"callar, falta, ayotzinapa, mvs, mil, mesa, aristegui, dresser, estudiante, chong","['Mesa', 'MVS', ':', 'Aristegui', ',', 'Javier', 'Hernndez', ',', 'Dresser', ',', 'Meyer', 'Aguayo', 'analizan', '...', ':', 'Ayotzinapa']","Mesa,MVS,:,Aristegui,,,Javier,Hernndez,,,Dresser,,,Meyer,Aguayo,analizan,...,:,Ayotzinapa",https://twitter.com/erikariver66/status/562420693640298496,2015-02-03 01:21:57+00:00,"Mesa MVS: Aristegui,  Javier Hernández, Dresser, Meyer y Aguayo analizan...: http://t.co/5HUvjlCmz2 Ayotzinapa  @LadyAzafran @LucyPerez111","Mesa MVS: Aristegui,  Javier Hernández, Dresser, Meyer y Aguayo analizan...: youtu.be/Xz434NoSTqw Ayotzinapa  @LadyAzafran @LucyPerez111",5.62421e+17,"{'username': 'erikariver66', 'displayname': 'Erika Rivera', 'id': 1593831306, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': '2013-07-14T17:17:38+00:00', 'followersCount': 291, 'friendsCount': 359, 'statusesCount': 11465, 'favouritesCount': 387, 'listedCount': 4, 'mediaCount': 308, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000639641896/829a12eb2a417ebe69b25e8604745538_normal.jpeg', 'profileBannerUrl': None, 'url': 'https://twitter.com/erikariver66'}",['http://youtu.be/Xz434NoSTqw'],['http://t.co/5HUvjlCmz2'],0,3,0,0,5.62421e+17,es,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",https://twitter.com/download/android,Twitter for Android Tablets,,,,"[{'username': 'LucyPerez111', 'displayname': '#Ayotzi ¡Justicia!', 'id': 83985432, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LucyPerez111'}]","Mesa MVS: Aristegui, Javier Hernndez, Dresser, Meyer y Aguayo analizan...: Ayotzinapa","['Mesa', 'MVS', ':', 'Aristegui', ',', 'Javier', 'Hernndez', ',', 'Dresser', ',', 'Meyer', 'Aguayo', 'analizan', '...', ':', 'Ayotzinapa']"
332,35.0,0.756600022315979,"febrero, pajaropolitico, punto, al, caso, expertos, cmo, denuncia, ven, ayotzinapa","['``', 'Denuncia', 'Proceso', 'tortura', 'sistemtica', 'caso', 'Ayotzinapa.', '``']","``,Denuncia,Proceso,tortura,sistemtica,caso,Ayotzinapa.,``",https://twitter.com/monerosmexico/status/562444498332966912,2015-02-03 02:56:32+00:00,"""Denuncia Proceso tortura sistemática en caso Ayotzinapa.  http://t.co/qx1S14Wfuk http://t.co/Q1T7jHNWYt""@monerosmexico","""Denuncia Proceso tortura sistemática en caso Ayotzinapa.  animalpolitico.com/blogueros-blog… pic.twitter.com/Q1T7jHNWYt""@monerosmexico",5.62444e+17,"{'username': 'monerosmexico', 'displayname': 'MonerosMexico', 'id': 296623948, 'description': 'Solo quiero compartir lo que siento, y alzar la voz ante la injusticia.', 'rawDescription': 'Solo quiero compartir lo que siento, y alzar la voz ante la injusticia.', 'descriptionUrls': [], 'verified': False, 'created': '2011-05-11T03:39:58+00:00', 'followersCount': 459, 'friendsCount': 183, 'statusesCount': 14245, 'favouritesCount': 1834, 'listedCount': 14, 'mediaCount': 747, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1286516966744821766/P2uvohbt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/296623948/1358140772', 'url': 'https://twitter.com/monerosmexico'}","['http://www.animalpolitico.com/blogueros-blog-invitado/2014/09/09/la-tortura-problema-solucionable-que-nadie-quiere-resolver/', 'https://twitter.com/PresuntoC/status/562404513735114752/photo/1']","['http://t.co/qx1S14Wfuk', 'http://t.co/Q1T7jHNWYt']",0,0,0,0,5.62444e+17,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,"[{'username': 'monerosmexico', 'displayname': 'MonerosMexico', 'id': 296623948, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/monerosmexico'}]","""Denuncia Proceso tortura sistemtica en caso Ayotzinapa. ""","['``', 'Denuncia', 'Proceso', 'tortura', 'sistemtica', 'caso', 'Ayotzinapa.', '``']"
333,36.0,0.8427000045776367,"gt, caso, rt, lajornadaonline, hacer, resolucin, peso, lajornada, mismo, hablar","['MonicaRubioP5', ':', 'RT', 'LaJornada', ':', 'lajornadaonline', ':', 'blanchepetrich', ',', 'ArturoCanoMx', '.', 'Ju']","MonicaRubioP5,:,RT,LaJornada,:,lajornadaonline,:,blanchepetrich,,,ArturoCanoMx,.,Ju",https://twitter.com/AyotzinapaFeed/status/564914559526653953,2015-02-09 22:31:41+00:00,"RT MonicaRubioP5: RT LaJornada: #VideoChat de lajornadaonline:  blanchepetrich, ArturoCanoMx sobre #Ayotzinapa. Ju… http://t.co/PsIpCuLfOz","RT MonicaRubioP5: RT LaJornada: #VideoChat de lajornadaonline:  blanchepetrich, ArturoCanoMx sobre #Ayotzinapa. Ju… http://t.co/PsIpCuLfOz",5.64915e+17,"{'username': 'AyotzinapaFeed', 'displayname': 'AyotzinapaFeed', 'id': 2871590751, 'description': 'Lucharemos contra toda la injusticia!', 'rawDescription': 'Lucharemos contra toda la injusticia!', 'descriptionUrls': [], 'verified': False, 'created': '2014-11-11T01:43:13+00:00', 'followersCount': 6182, 'friendsCount': 4, 'statusesCount': 1005137, 'favouritesCount': 3, 'listedCount': 220, 'mediaCount': 644493, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1063542946404999168/mEiw2YGa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2871590751/1542403375', 'url': 'https://twitter.com/AyotzinapaFeed'}",[],[],0,0,0,0,5.64915e+17,es,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",https://ifttt.com,IFTTT,"[{'previewUrl': 'https://pbs.twimg.com/media/B9aovgmCYAIpy0R?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/B9aovgmCYAIpy0R?format=jpg&name=large', 'type': 'photo'}]",,,,"MonicaRubioP5: RT LaJornada: de lajornadaonline: blanchepetrich, ArturoCanoMx sobre . Ju","['MonicaRubioP5', ':', 'RT', 'LaJornada', ':', 'lajornadaonline', ':', 'blanchepetrich', ',', 'ArturoCanoMx', '.', 'Ju']"
334,37.0,0.8608999848365784,"familiares, ayotzinapa, los, desaparecidos, estudiantes, solos, se, caso, nunca, solo","['Los', 'Grammys', 'solo', 'cortina', 'humo', 'olvidarnos', 'estudiantes', 'Ayotzinapa', '.', 'Y', 'tiburn', 'Super', 'Bowl', '.']","Los,Grammys,solo,cortina,humo,olvidarnos,estudiantes,Ayotzinapa,.,Y,tiburn,Super,Bowl,.",https://twitter.com/TheBestaquitou/status/564607988720099328,2015-02-09 02:13:29+00:00,Los Grammys solo son una cortina de humo para olvidarnos de los 43 estudiantes de Ayotzinapa. Y del tiburón del Super Bowl.,Los Grammys solo son una cortina de humo para olvidarnos de los 43 estudiantes de Ayotzinapa. Y del tiburón del Super Bowl.,5.64608e+17,"{'username': 'TheBestaquitou', 'displayname': 'Abrahamconh', 'id': 2295144146, 'description': 'Cuando pensaba en mi biografía no sabia que poner, así que puse esto.', 'rawDescription': 'Cuando pensaba en mi biografía no sabia que poner, así que puse esto.', 'descriptionUrls': [], 'verified': False, 'created': '2014-01-16T23:11:11+00:00', 'followersCount': 34071, 'friendsCount': 488, 'statusesCount': 5211, 'favouritesCount': 40148, 'listedCount': 101, 'mediaCount': 399, 'location': 'Yucatán, México', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1276521690340655104/f8ydYPLM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2295144146/1614502322', 'url': 'https://twitter.com/TheBestaquitou'}",[],[],0,5,12,0,5.64608e+17,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,Los Grammys solo son una cortina de humo para olvidarnos de los estudiantes de Ayotzinapa. Y del tiburn del Super Bowl.,"['Los', 'Grammys', 'solo', 'cortina', 'humo', 'olvidarnos', 'estudiantes', 'Ayotzinapa', '.', 'Y', 'tiburn', 'Super', 'Bowl', '.']"
